id,title,type,status,ProcessingTime,Participation,Consensus
128,Proposal for 1M XPRT Allocation to Enhance DEX Liquidity,MsgCommunityPoolSpend,PASSED,"5 days, 0 hours 0 minutes",0.710722273,0.9742
121,PersistenceCore v11160,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 0 minutes",0.70926713,1.0
133,Incentivization of Persistence DEX pools with stkXPRT rewards for April 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.702951862,0.9994
123,Fund Incentivized Testnet for Persistence DEX V2,MsgCommunityPoolSpend,PASSED,"5 days, 0 hours 0 minutes",0.697868139,0.9999
124,Incentivization of Persistence DEX pools with stkXPRT and PSTAKE rewards for February 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.695937606,0.9974
23,Change in Inflation Parameters,MsgExecLegacyContent,PASSED,"7 days, 1 hours 8 minutes",0.694682115,0.9888
45,Reenable IBC Client to Acrechain,MsgExecLegacyContent,PASSED,"5 days, 0 hours 0 minutes",0.689617036,0.9999
40,Next leg of XPRT Liquidity Bootstrapping XLB incentives on Dexter and Osmosis,MsgExecLegacyContent,PASSED,"5 days, 0 hours 13 minutes",0.688502934,0.9976
115,Incentivization of Persistence DEX pools with stkXPRT rewards for September 2024,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.687705147,0.9805
19,Upgrade v7 PersistenceCore,MsgExecLegacyContent,PASSED,"7 days, 0 hours 4 minutes",0.677086217,1.0
126,PersistenceCore v11170,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 5 minutes",0.673253085,1.0
120,Incentivization of Persistence DEX pools with stkXPRT and PSTAKE rewards for December 2024,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.671678709,0.999
138,Reinvesting PCOL Rewards into XPRTPSTAKE Pool on Persistence DEX,Text,PASSED,"5 days, 1 hours 4 minutes",0.670818632,1.0
131,Proposal to upgrade the Dex Keeper Contract Corrected Address,MsgMigrateContract,PASSED,"5 days, 0 hours 0 minutes",0.6702264,0.9998
127,Adding PSTAKE address to cosmwasm allowlist,MsgUpdateParams,PASSED,"5 days, 1 hours 54 minutes",0.669099395,0.9999
136,Incentivization of Persistence DEX pools with stkXPRT rewards for June 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.662188684,0.9999
137,PersistenceCore v11210,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 0 minutes",0.658689677,1.0
143,Proposal for 1M XPRT allocation to enhance Persistence DEX  Interop incentives,MsgCommunityPoolSpend,PASSED,"5 days, 0 hours 0 minutes",0.643889054,0.9999
140,Upgrade the Persistence Dex Vault contract for stkASSET deprecation process,MsgMigrateContract,PASSED,"5 days, 0 hours 0 minutes",0.639698242,0.9999
132,Restore XPRT Inflation to Strengthen Staking Security,MsgUpdateParams,PASSED,"5 days, 0 hours 0 minutes",0.6344791,0.9498
135,Incentivization of Persistence DEX pools with stkXPRT rewards for May 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.632585127,1.0
35,Change in Halving BlockHeight Parameter,MsgExecLegacyContent,PASSED,"5 days, 0 hours 3 minutes",0.631520894,1.0
145,PersistenceCore v1300,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 8 minutes",0.628653768,0.9999
34,Additional incentives for XPRT liquidity on Osmosis,MsgExecLegacyContent,PASSED,"5 days, 0 hours 1 minutes",0.625160163,0.9999
147,PersistenceCore v1400,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 4 minutes",0.623243193,0.9999
142,Incentivization of Persistence DEX pools with stkXPRT rewards for August 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.608880217,0.9999
146,Incentivization of Persistence DEX pools with stkXPRT rewards for October 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.605648194,0.9999
154,PersistenceCore v1600,MsgSoftwareUpgrade,PASSED,"5 days, 0 hours 13 minutes",0.59970616,1.0
144,Incentivization of Persistence DEX pools with stkXPRT rewards for September 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.598252956,0.9999
16,Parameters Change for better distribution of inflation,MsgExecLegacyContent,PASSED,"7 days, 0 hours 0 minutes",0.590920612,0.9987
153,Recover expired ibc client on Injective,MsgRecoverClient,PASSED,"5 days, 0 hours 21 minutes",0.577319335,1.0
148,Persistence DEX Vault Contract Upgrade to v122  Fix Query Pools Function for Defunct Pool Handling,MsgMigrateContract,PASSED,"5 days, 0 hours 0 minutes",0.572137506,1.0
122,Incentivization of Persistence DEX pools with PSTAKE and stkXPRT rewards for January 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.571207764,0.9998
18,Increase Minimum Validator Fee to 5,MsgExecLegacyContent,PASSED,"10 days, 20 hours 58 minutes",0.562718368,0.9865
12,Upgrade v6 PersistenceCore,MsgExecLegacyContent,PASSED,"7 days, 5 hours 56 minutes",0.560750159,0.9879
9,Upgrade v5 PersistenceCore,MsgExecLegacyContent,PASSED,"7 days, 3 hours 43 minutes",0.543716081,1.0
10,Signalling proposal to revert the Tombstone and Slashing from Nov 6th block 8647535 network halt and restart due to appHash mismatch event,MsgExecLegacyContent,PASSED,"7 days, 0 hours 14 minutes",0.542821418,0.9298
13,Grant proposal for Dexter  Interchain DEX for YieldGenerating Assets,MsgExecLegacyContent,PASSED,"7 days, 0 hours 0 minutes",0.53206419,0.9821
149,PersistenceCore v1500,MsgSoftwareUpgrade,PASSED,"5 days, 2 hours 33 minutes",0.515959876,1.0
151,Incentivization of Persistence DEX pools with stkXPRT rewards for November 2025,MsgExecuteContract,PASSED,"5 days, 0 hours 0 minutes",0.490908154,0.9999
15,Whitelist Dexter teams address for permissionless code storage and instantiation,MsgExecLegacyContent,PASSED,"7 days, 0 hours 0 minutes",0.456511032,0.9804
7,PersistenceCore v3 Upgrade,MsgExecLegacyContent,PASSED,"7 days, 0 hours 12 minutes",0.446058458,0.9999
8,Upgrade v4 PersistenceCore,MsgExecLegacyContent,PASSED,"7 days, 0 hours 7 minutes",0.429479132,0.9987
6,Increase Max validatros,MsgExecLegacyContent,PASSED,"7 days, 0 hours 5 minutes",0.422591976,0.9999
5,Decrease voting period for proposals,MsgExecLegacyContent,PASSED,"14 days, 14 hours 10 minutes",0.416304753,0.9941
2,XPRT on Osmosis  Allocate Community Pool Funds to incentivise XPRTUST pool liquidity providers on Osmosis,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.403913904,0.9984
3,Upgrade PersistenceCore chain to v2,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.401079953,0.9999
102,Create new WBTCXPRT Weighted Pool on Dexter,MsgExecuteContract,FAILED,"5 days, 0 hours 0 minutes",0.81947093,0.9999
71,Create stkDYDXDYDX metastable pool on Dexter,MsgExecuteContract,FAILED,"5 days, 0 hours 0 minutes",0.807408888,0.9999
152,Recover expired ibc client on Injective,MsgRecoverClient,FAILED,"5 days, 7 hours 13 minutes",0.560062145,0.3954
150,Recover expired ibc client on Injective,MsgRecoverClient,FAILED,"5 days, 5 hours 37 minutes",0.520438412,0.9999
