id,title,type,status,ProcessingTime,Participation,Consensus
328,Move Community Pool Treasury to SNF,MsgCommunityPoolSpend,PASSED,"7 days, 0 hours 0 minutes",0.491498457,0.5989
270,Include Sienna Networks contracts in the list of prev110 contracts in the v110 network upgrade,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.49091405,0.3073
36,International Growth Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 4 minutes",0.48078562,0.6758
44,Stargate and IBC Upgrade Signaling Proposal,TextProposal,PASSED,"7 days, 0 hours 1 minutes",0.478548396,1.0
34,Bizdev Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 10 minutes",0.473875636,0.6992
30,Modification to downtime window,ParameterChangeProposal,PASSED,"13 days, 7 hours 5 minutes",0.469410825,0.9976
53,Awareness Committee Funding,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.465237917,0.9988
35,Infrastructure Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 4 minutes",0.450822791,0.6703
78,International Growth Committee Proposal C,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.447904151,0.9779
37,SecretSwap Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 1 hours 8 minutes",0.446313458,0.4798
38,Education Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 33 minutes",0.445631817,0.9997
59,Increase Max Validators to 70,ParameterChangeProposal,PASSED,"7 days, 3 hours 12 minutes",0.439549767,0.9964
71,2022Q1 Community Curated Bounty List CCBL,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.436409445,0.9929
323,IBC light client update for Agoric,MsgRecoverClient,PASSED,"1 days, 0 hours 6 minutes",0.436346957,0.9994
331,Secret Network v1217 Expedited Upgrade,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 0 minutes",0.428407221,0.9992
62,Secret Network Support Team Funding Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.424893344,0.996
47,Secret Infrastructure Proposal B,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 34 minutes",0.417366381,0.9999
61,Fix Bug and Restore Secret Foundation Tax,ParameterChangeProposal,PASSED,"7 days, 0 hours 12 minutes",0.41278618,0.9991
317,Decrease max gas to 5M,MsgUpdateParams,PASSED,"7 days, 9 hours 58 minutes",0.411607849,0.9993
57,Governance Committee Proposal B,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.410271316,0.9998
60,Community Pool Proposal DataHub  Scaling Secret Network Infrastructure,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.404859689,0.9989
51,Secret Code Podcast Spending Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.40313437,0.9699
329,Recover IBC light client for Kava,MsgRecoverClient,PASSED,"7 days, 0 hours 0 minutes",0.396833513,0.9992
65,International Growth Committee Proposal C,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.387891383,0.9997
42,Design Committee Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.383423871,0.9974
50,International Growth Committee Proposal B,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 51 minutes",0.381151743,0.9801
68,BizDev Committee Proposal Q1A,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.376889871,0.6401
40,Awareness Committee Funding,CommunityPoolSpendProposal,PASSED,"9 days, 22 hours 56 minutes",0.376216056,1.0
26,Designated Secrettipbot Development Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.362869058,0.5029
28,Citadelone to integrate SNIP20 tokens sSCRT Converter and Secret Bridges into Mobile  Web Versions,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.358356275,0.1855
31,Modification to blocks per year proposal B,ParameterChangeProposal,PASSED,"12 days, 6 hours 51 minutes",0.3467741,1.0
46,Governance Committee Proposal A,CommunityPoolSpendProposal,PASSED,"7 days, 21 hours 26 minutes",0.342206674,1.0
24,DataHub  Secret Network Integration,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 48 minutes",0.336211329,1.0
45,Change Secret Foundation Tax from 15 to 10,ParameterChangeProposal,PASSED,"7 days, 0 hours 17 minutes",0.335555417,0.9942
144,Increase minimum deposit parameter to 1000 SCRT,ParameterChangeProposal,FAILED,"7 days, 0 hours 3 minutes",0.676373165,0.9996
315,Recover expired IBC client for Coreum,MsgRecoverClient,FAILED,"7 days, 0 hours 0 minutes",0.592065217,0.9996
